strategy,price_hydro [$/kWh],price_solar [$/kWh],price_wind [$/kWh],price_thermal [$/kWh],price_cogen [$/kWh],co2_hydro [kg/kWh],co2_solar [kg/kWh],co2_wind [kg/kWh],co2_thermal [kg/kWh],co2_cogen [kg/kWh],wind_capacity [kW],solar_capacity [kW],cost_conventional [$],co2_conventional [kg],co2_regression [kg]
cost_conventional,59.4,61.568999999999996,100.06700000000001,120.0,60.300000000000004,21.6,45.1,10.45,605.0,217.0,32709.3643550685,6459291.59641591,9623926108980.242,0,0
co2_conventional,69.3,68.41,90.97,132.0,60.300000000000004,21.6,43.050000000000004,10.45,522.5,217.0,6791264.00500211,1260282.96695711,0.0,4196433771995.2524,0
co2_conventional,59.4,61.568999999999996,100.06700000000001,120.0,60.300000000000004,21.6,45.1,10.45,605.0,217.0,6714127.95457639,1335671.13863235,0.0,4429511562111.2295,0
cost_conventional,62.699999999999996,71.8305,81.873,114.0,60.300000000000004,22.799999999999997,36.9,11.0,605.0,206.14999999999998,1876668.39367546,1787333.78968014,9994269915295.865,0,0
cost_conventional,59.4,64.98949999999999,81.873,120.0,73.7,21.6,41,9.9,577.5,238.70000000000002,1822595.74344426,2497170.1818208,9597720016112.332,0,0
co2_conventional,62.699999999999996,71.8305,81.873,114.0,60.300000000000004,22.799999999999997,36.9,11.0,605.0,206.14999999999998,6593162.16376615,1453895.88249861,0.0,4505547112013.81,0
co2_conventional,59.4,64.98949999999999,81.873,120.0,73.7,21.6,41,9.9,577.5,238.70000000000002,6693830.98429396,1355508.1859234,0.0,4313087163084.7407,0
cost_conventional,72.60000000000001,64.98949999999999,81.873,126.0,73.7,24,38.949999999999996,11.55,577.5,217.0,2316450.36996052,5373514.4060832,11010760167163.396,0,0
cost_conventional,66.0,61.568999999999996,100.06700000000001,114.0,70.35000000000001,25.200000000000003,43.050000000000004,10.45,550.0,195.3,32709.3643550685,6878199.15089974,10245133982302.967,0,0
co2_conventional,72.60000000000001,64.98949999999999,81.873,126.0,73.7,24,38.949999999999996,11.55,577.5,217.0,6650864.28322591,1397501.27499862,0.0,4585416410288.792,0
co2_conventional,66.0,61.568999999999996,100.06700000000001,114.0,70.35000000000001,25.200000000000003,43.050000000000004,10.45,550.0,195.3,6806261.00106586,1245625.79812843,0.0,4576674053803.313,0
cost_conventional,72.60000000000001,71.8305,86.4215,120.0,63.65,22.799999999999997,41.0,9.9,605.0,227.85000000000002,1953663.27812565,5624172.85973524,11208341151704.336,0,0
cost_conventional,66.0,75.251,81.873,120.0,60.300000000000004,22.799999999999997,45.1,12.100000000000001,550.0,238.70000000000002,2231093.91949987,1682033.27823465,10444016522103.312,0,0
co2_conventional,72.60000000000001,71.8305,86.4215,120.0,63.65,22.799999999999997,41.0,9.9,605.0,227.85000000000002,6683516.48304425,1365588.96380438,0.0,4486978709132.933,0
co2_conventional,66.0,75.251,81.873,120.0,60.300000000000004,22.799999999999997,45.1,12.100000000000001,550.0,238.70000000000002,6748340.36818608,1302233.96760276,0.0,4482917028807.64,0
cost_conventional,72.60000000000001,71.8305,81.873,120.0,67.0,21.6,36.9,11.0,605.0,217.0,2532663.18702385,5224127.69524204,11138275028645.244,0,0
cost_conventional,59.4,68.41,100.06700000000001,132.0,67.0,26.400000000000002,36.9,10.45,605.0,227.85000000000002,871786.193451923,2805154.60049739,9913121352219.986,0,0
co2_conventional,72.60000000000001,71.8305,81.873,120.0,67.0,21.6,36.9,11.0,605.0,217.0,6580503.82379032,1466267.38845405,0.0,4404246373342.122,0
co2_conventional,59.4,68.41,100.06700000000001,132.0,67.0,26.400000000000002,36.9,10.45,605.0,227.85000000000002,6647852.02744156,1400445.27401006,0.0,4806696033096.78,0
cost_conventional,66.0,61.568999999999996,90.97,126.0,73.7,21.6,43.050000000000004,9.9,495.0,238.70000000000002,1132656.2799989,6191426.62708159,10368201024887.56,0,0
cost_conventional,69.3,68.41,81.873,132.0,67.0,25.200000000000003,41,10.45,522.5,195.3,2503904.98674169,5243997.437509,10784464800976.154,0,0
co2_conventional,66.0,61.568999999999996,90.97,126.0,73.7,21.6,43.050000000000004,9.9,495.0,238.70000000000002,6853030.55692759,1199916.02575844,0.0,4103971210311.6763,0
co2_conventional,69.3,68.41,81.873,132.0,67.0,25.200000000000003,41,10.45,522.5,195.3,6808288.83856992,1243643.91078727,0.0,4490751973373.142,0
cost_conventional,72.60000000000001,68.41,100.06700000000001,132.0,73.7,26.400000000000002,38.949999999999996,11.0,577.5,217.0,694189.433529524,6484818.78528913,11360080975298.39,0,0
cost_conventional,66.0,61.568999999999996,90.97,114.0,63.65,25.200000000000003,43.050000000000004,10.45,605.0,195.3,32709.3643550706,6878199.15089974,10233217886795.152,0,0
co2_conventional,72.60000000000001,68.41,100.06700000000001,132.0,73.7,26.400000000000002,38.949999999999996,11.0,577.5,217.0,6692739.36665867,1356575.06784488,0.0,4769563356642.09,0
co2_conventional,66.0,61.568999999999996,90.97,114.0,63.65,25.200000000000003,43.050000000000004,10.45,605.0,195.3,6727448.66964745,1322652.26679394,0.0,4724113413601.749,0
cost_conventional,72.60000000000001,61.568999999999996,90.97,132.0,63.65,21.6,41.0,11.55,495.0,206.14999999999998,1473686.01983773,5955800.8587969,11066959547154.133,0,0
cost_conventional,66.0,64.98949999999999,100.06700000000001,126.0,63.65,22.799999999999997,36.9,11.55,495.0,227.85000000000002,32709.3643550737,6878199.15089974,10488234235592.986,0,0
co2_conventional,66.0,64.98949999999999,100.06700000000001,126.0,63.65,22.799999999999997,36.9,11.55,495.0,227.85000000000002,6690613.01717863,1358653.23491148,0.0,4252726320860.951,0
co2_conventional,72.60000000000001,61.568999999999996,90.97,132.0,63.65,21.6,41.0,11.55,495.0,206.14999999999998,6752558.36639787,1298111.54790974,0.0,4161905837037.8545,0
cost_conventional,62.699999999999996,64.98949999999999,90.97,120.0,63.65,26.400000000000002,45.1,9.9,605.0,195.3,987994.038275558,4461766.45951182,10063353792650.783,0,0
cost_conventional,62.699999999999996,68.41,86.4215,114.0,67.0,25.200000000000003,38.949999999999996,12.100000000000001,605.0,238.70000000000002,1401718.6766492,2497656.01225171,10027675553927.303,0,0
co2_conventional,62.699999999999996,64.98949999999999,90.97,120.0,63.65,26.400000000000002,45.1,9.9,605.0,195.3,6797442.43497149,1254244.5382763,0.0,4813766603679.538,0
co2_conventional,62.699999999999996,68.41,86.4215,114.0,67.0,25.200000000000003,38.949999999999996,12.100000000000001,605.0,238.70000000000002,6622452.43793383,1425269.31677245,0.0,4802033393772.874,0
cost_conventional,62.699999999999996,75.251,95.5185,108.0,67.0,21.6,41,11.0,550.0,195.3,32709.3643550685,2713025.82955914,10099237820917.639,0,0
cost_conventional,62.699999999999996,75.251,81.873,120.0,73.7,25.200000000000003,45.1,9.9,522.5,206.14999999999998,2127537.46692245,1553007.48596041,10076392312425.492,0,0
co2_conventional,62.699999999999996,75.251,95.5185,108.0,67.0,21.6,41,11.0,550.0,195.3,6700361.87768681,1349125.28052994,0.0,4275445256145.614,0
co2_conventional,62.699999999999996,75.251,81.873,120.0,73.7,25.200000000000003,45.1,9.9,522.5,206.14999999999998,6899976.76629427,1154033.60279661,0.0,4489972171712.404,0
cost_conventional,62.699999999999996,68.41,100.06700000000001,108.0,63.65,24.0,38.949999999999996,12.100000000000001,550.0,195.3,32709.3643550685,3641569.56109817,9997710296581.92,0,0
cost_conventional,72.60000000000001,64.98949999999999,86.4215,108.0,70.35000000000001,24,36.9,11.0,522.5,238.70000000000002,793488.671261001,6425765.80355316,10951804392207.066,0,0
co2_conventional,62.699999999999996,68.41,100.06700000000001,108.0,63.65,24.0,38.949999999999996,12.100000000000001,550.0,195.3,6667951.16385425,1380801.57773522,0.0,4530197331803.131,0
co2_conventional,72.60000000000001,64.98949999999999,86.4215,108.0,70.35000000000001,24,36.9,11.0,522.5,238.70000000000002,6689714.17496504,1359531.70964195,0.0,4408905326697.779,0
cost_conventional,62.699999999999996,75.251,81.873,120.0,67.0,24.0,38.949999999999996,9.9,522.5,238.70000000000002,2107029.11663728,1534472.96722725,10068950716819.479,0,0
cost_conventional,59.4,68.41,86.4215,132.0,63.65,25.200000000000003,36.9,9.9,577.5,217.0,1825315.73947712,2159972.14331926,9764512083762.666,0,0
co2_conventional,62.699999999999996,75.251,81.873,120.0,67.0,24.0,38.949999999999996,9.9,522.5,238.70000000000002,6760760.32339691,1290095.44468818,0.0,4365402267156.425,0
co2_conventional,59.4,68.41,86.4215,132.0,63.65,25.200000000000003,36.9,9.9,577.5,217.0,6677292.19839482,1371672.20811255,0.0,4594915129629.711,0
cost_conventional,66.0,68.41,95.5185,114.0,67.0,24,43.050000000000004,12.100000000000001,522.5,206.14999999999998,32709.3643550685,5361176.39796363,10453999256538.49,0,0
cost_conventional,62.699999999999996,75.251,95.5185,126.0,73.7,25.200000000000003,45.1,11.0,605.0,206.14999999999998,1315533.25310858,2050205.54487923,10297258522811.291,0,0
co2_conventional,66.0,68.41,95.5185,114.0,67.0,24,43.050000000000004,12.100000000000001,522.5,206.14999999999998,6774021.86532518,1277134.40514766,0.0,4487294474441.897,0
co2_conventional,62.699999999999996,75.251,95.5185,126.0,73.7,25.200000000000003,45.1,11.0,605.0,206.14999999999998,6743043.8932496,1307410.42607557,0.0,4769784913117.125,0
cost_conventional,72.60000000000001,61.568999999999996,95.5185,126.0,60.300000000000004,25.200000000000003,38.949999999999996,12.100000000000001,577.5,227.85000000000002,268161.024863475,6738176.70032157,11047316496014.908,0,0
cost_conventional,66.0,75.251,81.873,108.0,70.35000000000001,26.400000000000002,36.9,11.55,550.0,238.70000000000002,1925769.51761685,1610445.39808183,10384783020275.654,0,0
co2_conventional,72.60000000000001,61.568999999999996,95.5185,126.0,60.300000000000004,25.200000000000003,38.949999999999996,12.100000000000001,577.5,227.85000000000002,6649661.99021653,1398676.32442485,0.0,4724337048268.383,0
co2_conventional,66.0,75.251,81.873,108.0,70.35000000000001,26.400000000000002,36.9,11.55,550.0,238.70000000000002,6672112.55623979,1376734.48119815,0.0,4721700357164.919,0
cost_conventional,72.60000000000001,64.98949999999999,86.4215,132.0,60.300000000000004,25.200000000000003,45.1,9.9,577.5,217.0,2015150.5429913,5581689.80816754,11090865141090.639,0,0
cost_conventional,59.4,68.41,100.06700000000001,132.0,70.35000000000001,21.6,41.0,11.0,550.0,238.70000000000002,872852.718461765,2812219.16988608,9917394234791.693,0,0
co2_conventional,72.60000000000001,64.98949999999999,86.4215,132.0,60.300000000000004,25.200000000000003,45.1,9.9,577.5,217.0,6818203.63813881,1233953.77747217,0.0,4644453527535.58,0
co2_conventional,59.4,68.41,100.06700000000001,132.0,70.35000000000001,21.6,41.0,11.0,550.0,238.70000000000002,6693882.86085227,1355457.48487165,0.0,4295848963199.6304,0
cost_conventional,62.699999999999996,71.8305,95.5185,108.0,67.0,24.0,38.949999999999996,12.100000000000001,550.0,195.3,32709.3643550685,3077419.67439976,10053625699816.146,0,0
cost_conventional,59.4,75.251,100.06700000000001,120.0,73.7,22.799999999999997,36.9,9.9,550.0,206.14999999999998,348492.016210634,2540504.25729287,9875515875051.982,0,0
co2_conventional,62.699999999999996,71.8305,95.5185,108.0,67.0,24.0,38.949999999999996,12.100000000000001,550.0,195.3,6667951.16385425,1380801.57773522,0.0,4530197331803.131,0
co2_conventional,59.4,75.251,100.06700000000001,120.0,73.7,22.799999999999997,36.9,9.9,550.0,206.14999999999998,6678295.68119608,1370691.46391737,0.0,4304898856973.951,0
cost_conventional,66.0,75.251,86.4215,114.0,73.7,21.6,41,11.0,577.5,195.3,1714848.89242887,1831298.94297135,10492999982171.57,0,0
cost_conventional,69.3,68.41,81.873,108.0,73.7,25.200000000000003,36.9,12.100000000000001,522.5,206.14999999999998,1786779.38657609,5739477.012327,10669143311803.098,0,0
co2_conventional,66.0,75.251,86.4215,114.0,73.7,21.6,41,11.0,577.5,195.3,6672112.55623981,1376734.48119813,0.0,4348475123692.5654,0
co2_conventional,69.3,68.41,81.873,108.0,73.7,25.200000000000003,36.9,12.100000000000001,522.5,206.14999999999998,6677168.40507911,1371793.19631049,0.0,4555340278851.488,0
cost_conventional,72.60000000000001,61.568999999999996,81.873,108.0,67.0,25.200000000000003,45.1,9.9,522.5,206.14999999999998,1434293.36956729,5983018.20203837,10807465712518.604,0,0
cost_conventional,62.699999999999996,71.8305,86.4215,120.0,70.35000000000001,21.6,36.9,11.55,495.0,206.14999999999998,1713616.46884504,1996892.88552568,10110929568407.158,0,0
co2_conventional,72.60000000000001,61.568999999999996,81.873,108.0,67.0,25.200000000000003,45.1,9.9,522.5,206.14999999999998,6899976.76629427,1154033.60279661,0.0,4489972171712.404,0
co2_conventional,62.699999999999996,71.8305,86.4215,120.0,70.35000000000001,21.6,36.9,11.55,495.0,206.14999999999998,6677168.40507911,1371793.19631048,0.0,4136577051819.2954,0
cost_conventional,59.4,75.251,90.97,126.0,73.7,21.6,45.1,12.100000000000001,495.0,238.70000000000002,1584245.69170705,1743170.36117078,9853031465632.123,0,0
cost_conventional,62.699999999999996,61.568999999999996,90.97,132.0,67.0,25.200000000000003,45.1,11.0,577.5,206.14999999999998,1323052.29158059,6059877.3770705,10069575474246.021,0,0
co2_conventional,59.4,75.251,90.97,126.0,73.7,21.6,45.1,12.100000000000001,495.0,238.70000000000002,6818442.20894245,1233720.61260824,0.0,4229575875182.1265,0
co2_conventional,62.699999999999996,61.568999999999996,90.97,132.0,67.0,25.200000000000003,45.1,11.0,577.5,206.14999999999998,6783743.31346436,1267633.24197942,0.0,4696067986144.779,0
cost_conventional,72.60000000000001,75.251,100.06700000000001,120.0,70.35000000000001,25.200000000000003,36.9,10.45,550.0,195.3,32709.3643550685,5088322.30984232,11425888597577.367,0,0
cost_conventional,62.699999999999996,68.41,86.4215,114.0,70.35000000000001,26.400000000000002,43.050000000000004,11.55,605.0,238.70000000000002,1411334.44684663,2509500.51804872,10031641436054.818,0,0
co2_conventional,72.60000000000001,75.251,100.06700000000001,120.0,70.35000000000001,25.200000000000003,36.9,10.45,550.0,195.3,6692739.36665867,1356575.06784487,0.0,4539589172249.884,0
co2_conventional,62.699999999999996,68.41,86.4215,114.0,70.35000000000001,26.400000000000002,43.050000000000004,11.55,605.0,238.70000000000002,6708919.59657617,1340761.47687109,0.0,4906421088871.469,0
cost_conventional,62.699999999999996,64.98949999999999,90.97,114.0,70.35000000000001,25.200000000000003,36.9,11.0,577.5,195.3,32709.3643550685,5711925.48553149,10009049063840.752,0,0
cost_conventional,66.0,68.41,86.4215,114.0,60.300000000000004,21.6,36.9,10.45,577.5,206.14999999999998,1427912.2803332,3536830.92080301,10396801023455.492,0,0
co2_conventional,62.699999999999996,64.98949999999999,90.97,114.0,70.35000000000001,25.200000000000003,36.9,11.0,577.5,195.3,6650406.08064396,1397949.09485352,0.0,4640356191675.454,0
co2_conventional,66.0,68.41,86.4215,114.0,60.300000000000004,21.6,36.9,10.45,577.5,206.14999999999998,6622020.91726891,1425691.05931422,0.0,4299279717750.691,0
cost_conventional,69.3,64.98949999999999,81.873,120.0,63.65,24.0,38.949999999999996,10.45,550.0,206.14999999999998,2032004.06973545,5570045.29531869,10632771289426.709,0,0
cost_conventional,59.4,61.568999999999996,81.873,108.0,73.7,21.6,45.1,12.100000000000001,605.0,238.70000000000002,1251717.57974099,4038796.91305192,9465502485281.16,0,0
co2_conventional,69.3,64.98949999999999,81.873,120.0,63.65,24.0,38.949999999999996,10.45,550.0,206.14999999999998,6708673.77899801,1341001.7242999,0.0,4451579071593.719,0
co2_conventional,59.4,61.568999999999996,81.873,108.0,73.7,21.6,45.1,12.100000000000001,605.0,238.70000000000002,6674238.97431765,1374656.24708813,0.0,4523511239072.227,0
cost_conventional,62.699999999999996,71.8305,95.5185,120.0,73.7,24.0,38.949999999999996,11.55,550.0,238.70000000000002,915754.458173792,2545479.26968903,10208129393115.205,0,0
cost_conventional,66.0,68.41,95.5185,126.0,63.65,25.200000000000003,43.050000000000004,11.55,550.0,217.0,995973.392573632,4436715.7345917,10582662191391.98,0,0
co2_conventional,62.699999999999996,71.8305,95.5185,120.0,73.7,24.0,38.949999999999996,11.55,550.0,238.70000000000002,6677292.19839484,1371672.20811253,0.0,4522730368686.29,0
co2_conventional,66.0,68.41,95.5185,126.0,63.65,25.200000000000003,43.050000000000004,11.55,550.0,217.0,6766155.57094689,1284822.45175837,0.0,4643546878708.86,0
cost_conventional,66.0,64.98949999999999,100.06700000000001,114.0,70.35000000000001,21.6,36.9,11.55,577.5,206.14999999999998,32709.3643550685,6878199.15089974,10353860224322.576,0,0
co2_conventional,66.0,64.98949999999999,100.06700000000001,114.0,70.35000000000001,21.6,36.9,11.55,577.5,206.14999999999998,6587497.04385162,1459432.63256969,0.0,4354394376333.0728,0
cost_conventional,69.3,71.8305,81.873,126.0,73.7,21.6,36.9,9.9,522.5,206.14999999999998,2523403.35570275,3057005.6901646,10837130336991.404,0,0
co2_conventional,69.3,71.8305,81.873,126.0,73.7,21.6,36.9,9.9,522.5,206.14999999999998,6692739.36665865,1356575.06784489,0.0,4125923543674.466,0
cost_conventional,59.4,68.41,86.4215,108.0,67.0,24.0,45.1,12.100000000000001,522.5,206.14999999999998,1099555.89003506,2254680.89569921,9586859336927.764,0,0
co2_conventional,59.4,68.41,86.4215,108.0,67.0,24.0,45.1,12.100000000000001,522.5,206.14999999999998,6814671.38177989,1237405.99400799,0.0,4499210772947.927,0
cost_conventional,66.0,75.251,100.06700000000001,126.0,70.35000000000001,26.400000000000002,41.0,12.100000000000001,577.5,195.3,926021.128539397,2540420.76137264,10725321543749.879,0,0
co2_conventional,66.0,75.251,100.06700000000001,126.0,70.35000000000001,26.400000000000002,41.0,12.100000000000001,577.5,195.3,6697731.36877884,1351696.1829297,0.0,4828055727198.107,0
cost_conventional,62.699999999999996,75.251,95.5185,120.0,67.0,26.400000000000002,36.9,11.0,577.5,195.3,1082240.66827015,2097386.20960104,10235666623517.203,0,0
cost_conventional,72.60000000000001,75.251,95.5185,114.0,63.65,24,36.9,9.9,522.5,238.70000000000002,171418.73956854,4616941.70480614,11337072208960.479,0,0
co2_conventional,62.699999999999996,75.251,95.5185,120.0,67.0,26.400000000000002,36.9,11.0,577.5,195.3,6666578.12285377,1382143.50605654,0.0,4746403056207.993,0
co2_conventional,72.60000000000001,75.251,95.5185,114.0,63.65,24,36.9,9.9,522.5,238.70000000000002,6722795.15116243,1327200.33800716,0.0,4352970813929.337,0
cost_conventional,66.0,71.8305,100.06700000000001,126.0,73.7,22.799999999999997,43.050000000000004,9.9,605.0,206.14999999999998,516337.128909227,3506276.05857362,10683674652787.957,0,0
co2_conventional,66.0,71.8305,100.06700000000001,126.0,73.7,22.799999999999997,43.050000000000004,9.9,605.0,206.14999999999998,6712799.44938522,1336969.54031187,0.0,4489573743010.392,0
cost_conventional,59.4,71.8305,86.4215,114.0,73.7,25.200000000000003,36.9,9.9,550.0,195.3,1486787.57633371,1837808.03564967,9678189052545.66,0,0
